business_id,name,city,state,latitude,longitude,stars,review_count,categories_raw,categories,price_level,top_reviews,tag_nightlife,tag_adventure,tag_shopping,tag_food,tag_urban,tag_sum,price_proxy
KK_vqJYW1Z-Ey6og_IKmHg,Hampton Inn & Suites New Orleans Downtown,New Orleans,LA,29.952085,-90.0709582,4.0,150,"Event Planning & Services, Hotels, Venues & Event Spaces, Hotels & Travel","['event planning & services', 'hotels', 'venues & event spaces', 'hotels & travel']",2.0,"[""Spacious, clean, comfortable, safe, with a nice view...yes I'm talking about the hotel rooms! \n\nHampton Inn has done it again! They provided a great hotel room. It had huge high ceilings, the pictures don't do them justice. In fact I think this hotel had the highest ceilings I've ever seen in a hotel room. The room had a nice view, very clean, and had friendly staff throughout the hotel. It's in a perfect location for Mardi Gras whether you are there to party or to enjoy the city. \n\nWhen I checked in they gave me a Mardi Gras bag , 4 cups and beads. I loved it! Also because I'm a Hilton member I got a free snack and drink... food always makes me happy.  They always made me feel welcome and answered all my incessant questions. I have lots of questions. \n\nThere is a fitness center and free Continental breakfast from 6 to 10. The continental breakfast included things like eggs, potatoes, oatmeal, omelettes, waffles and more. Even though I couldn't wake up in time to get breakfast much I did try it one day. It was what you would expect for a continental breakfast. \n\nOne of the best things about this hotel was their location. There was fried chicken, pizza, and Starbucks right around the block! And Bourbon Street was right across the street. If you're coming for Mardi Gras you are located in between two of the biggest streets,( Canal Street and Saint Charles). They are on each side of you so it's impossible to miss the action. This can be a plus or a hindrance because when the parades are running you will not able to cross and so  getting around town will be hard. If you came to party like our group, Bourbon Street is only a few blocks over. This was a great thing because if you're drunk all you need to do is stumble a few blocks over. And if you're sober you will definitely be able to find your hotel since it's only across the street.\n\nThere is a lot of craziness going on outside and I was happy to see the hotel provided excellent security. In fact there was usually 5 security people blocking the door once it was evening time. They did a great job  protecting the hotel guests and not allowing other people in. We had to wear wristbands the whole time we stayed there to show we were hotel guests. \n\nEven though our hotel was by all the action it was still far enough away for you to get a good sleep! I love my sleep! Beds were nice and soft and I slept like a baby! I'll definitely be back!"", ""I can't say enough nice things about the Hampton Inn on Carondelet Street. When I booked it I wanted to be close to everything, I didn't realize that the street turns into Bourbon Street and was the perfect location. This hotel was wonderful and I can safely say the best hotel I have stayed at in New Orleans and there has been a lot! \n\nWhen I arrived they told me the hotel room was not ready. I said that is fine and since I am Gold I got some snacks. They asked me how many people were in my party and I said 4. They asked if I would like a free upgrade and of course I said, Yes! Usually when I get a free upgrade it is usually just to a room a little bit bigger. Or a room with a better view. Not here! They upgraded me to a full on suite on the 10th Floor! It was the biggest room I had ever been given! It was amazing! \n\nThe room was awesome, the maid's kept the room very clean and cozy while we were there. The breakfast at the hotel was good, but it was traditional Hampton Inn breakfast! \n\nThe only issue I had was the night security was extremely rude. My friends and I were talking at a normal tone. We enter the hallway and go to the elevators and they stop us to tell us we are extremely loud and need to tone it down or were getting removed from this hotel.... Are You kidding me?!? I quickly made my way down to the front desk to report her and the hotel sent up some more snacks and apologized and told us she was new! You don't treat a guest especially a Dimond member with Hilton that way. The hotel took care of it so no need to take the stars down. We saw her the next day and she apologized and said she had the wrong room the noise was coming from. \n\nOverall a wonderful stay. I do think they jacked the prices up but it was New Years Even 2020 when we stayed there. I would highly recommend!"", ""No view from this room on the 16th floor. Sure, there's a window but eight feet outside the window is a brick wall. Delightful.\n\nMostly quiet in the evening though some occasional hallway noise that went away. No slamming doors and no noise through the walls, which was great.\n\nOtherwise, comfortable. Firm bed, big shower with great water pressure. Location is good. There is no breakfast that I could see, thanks to COVID. Also, no housekeeping but they'll bring you more towels or coffee if you request it.\n\nThe hotel is near the French Quarter but has no unique character. Other than location, it has nothing special going for it.\n\n[Review 14210 overall, 1532 of 2020, number 30 in Louisiana.]""]",0.0,0.0,0.0,0.0,1.0,1.0,30.0
pHBwvBG3iZdOfpLNZTkVWQ,Pasqually's Pizza,Philadelphia,PA,39.9545323,-75.2089392,4.0,96,"Italian, Food Delivery Services, Beverage Store, Food, Pizza, Restaurants, Beer, Wine & Spirits","['italian', 'food delivery services', 'beverage store', 'food', 'pizza', 'restaurants', 'beer', 'wine & spirits']",1.0,"[""Who would've thought a liquor store would have bomb food! So I ordered the seafood pizza and it was delicious!\n\nService was pretty fast. My pizza was fresh and flavorful, it was definitely a game changer! The pizza was topped with shrimp and crabmeat and it was piping hot!\n\nIf you like seafood, you would like this pizza. It's pretty pricey but fair. It's like 14.00 for a small and 20.00 for a medium.\n\n Now I have a new spot to go to anytime I need a seafood pizza fix!!"", ""Oh man, who cares about the pizza?\n\nTHE BEER! This selection is absolutely amazing. I mean, that's actually the only reason we went to this location in the first place. I mean, the most randomly incredible selection of beer I've ever seen. This will always be my go to!\n\nApparently the pizza is actually pretty good too though..."", 'My friends and I ended up at Pasqually\'s this Sunday after finding Local 44 too crowded to move and EVERYTHING ELSE in the neighborhood (Dock St, Cafe Saigon, that diner place on 44th and Walnut) closed. Luckily for us, Pasqually\'s is open until midnight, making it a default stop for hooligans and hoodlums looking for late-night food and booze.\n\nThe food and booze isn\'t bad. There\'s an impressive selection of 40s (I got the Troegenator, a delicious double-bock with 8% alcohol, for just $5.50!) and a gigantic cheese steak (enough for 2 people!) for about $7. It certainly wasn\'t anything special, but it was good enough. My friend Dan got a chicken cheese steak with ""the works"" -- apparently the works include lettuce, banana peppers, and Thousand Island dressing. Bizarre, but not terrible.\n\nThe tables are covered with ""vintage"" ads from the \'80s and \'90s -- i can\'t tell if this is for kitsch factor, or if they just haven\'t been updated in a LOOOONG time. I suspect the latter. There\'s also a few arcade games that seem straight out of 1989, and a kinda sketchy crew of hoodlums sprawled out on the booths, paper bag 40s glued to their lips. These hoodlums later displayed their impressive manliness by one after another, PEEING WITH THE BATHROOM DOOR OPEN while the rest of the clientele looked on in horror.  So. gross.\n\nOverall, I felt ok chilling at Pasqually\'s with my three male friends to protect me from sketch-tards, but would probably never come back here alone. Unless I was trapped in West Philly at night and needed a quick 40 and a cheese steak in which case...well, call ahead so it\'s ready when you get there, and split.']",0.0,0.0,0.0,1.0,0.0,1.0,15.0
ADgeB1sfOGbzCR3LIi-4lg,Cafe Reconcile,New Orleans,LA,29.9399302208,-90.0803697109,4.5,152,"Cajun/Creole, Local Services, Southern, Soul Food, Food, Restaurants, Community Service/Non-Profit, Food Delivery Services","['cajun/creole', 'local services', 'southern', 'soul food', 'food', 'restaurants', 'community service/non-profit', 'food delivery services']",2.0,"[""The place has delicious New Orleans food, that goes from po boy's to jambalaya at a great price. If this isn't enough to get you inside just think about the fact that you are supporting a group of young New Orleanians get a second opportunity in life. This has the added bonus of having waiters and waitresses that are extremely attentive and arehappy to be serving you.\n\nLets just say that you leave happy and the fact that the food is great is just a plus.\n\nSupport and enjoy."", ""This review is for the location as an event venue.  I was really surprised about how lovely this place is. They have a wheel chair accessible upstairs that gets decent view of downtown and central city.  Great light, exposed brick, hardwood floors.  There is also access to a courtyard but I didn't get to visit that part.\n\nThey had capacity for microphones and sound as well and for tvs.  I believe there is some limited parking in the back as well.\n\nThey had both veggie and cheese plates out on the table as well as passed items like empanadas (meat pies), boudin bits and yummy crabcake poppers.   Our little group definitely indulged on all of them and some even twice. There was also a little bar set up except with no actual bar like furniture.  But it worked.\n\nAll of the staff at the event were friendly. Definitely keep thems in mind for the small casual event you have, I know I will."", 'SOME GREAT KIDS: sounds schmaltzy but I feel good taking part by dining here;\nWHY BUY FAST FOOD? Large entrée, 2 sides, $8.99!  (easily splittable)\nCOME EARLY! A line usually starts to queue about 10:45AM before opening.\n\nStarted by the Jesuits at Immaculate Inception in 2000 to provide New Orleans\' disadvantaged youth with opportunities through the ""power of reconciliation"", or the breaking down of barriers between disparate demographic communities, to enable them to begin anew and progress successfully (yep I wrote that 40 word, run-on sentence all by myself...reads like a bad SAT essay!). Thankfully this admirable concept is well detailed in the organization\'s excellent website: cafereconcile.org']",0.0,0.0,0.0,1.0,0.0,1.0,30.0
t-bcEvAM8oE92tm9HBr7wQ,Petra Restaurant,Tampa,FL,28.0330687,-82.4068726,4.0,160,"Middle Eastern, Specialty Food, Halal, Food, Ethnic Food, Imported Food, Restaurants","['middle eastern', 'specialty food', 'halal', 'food', 'ethnic food', 'imported food', 'restaurants']",2.0,"[""First thing I have to say before anything is, THANK YOU for the awesome Olive Oil. \nThe oil used for their dishes is good quality with a strong awesome flavor, it made the food extra tasty.\nFor starters I ordered the Foule. The Greeks make this too , it's one of my favorite side dishes so it was an instant order. Theirs was chunkier, had a hint of spiciness from the jalapeño, lots of lemon and topped with such a generous amount of oil. I was impressed with the serving . \nI read in a couple of the reviews that it might have been too much oil for some , but the Greeks, love our olive oil. We also serve our Fava with generous amounts of it. The more the better. I was actually looking forward to that part :-) \nI also ordered the Sampler Plate. If they can make all the spreads right, I'm instantly won over . Babaganoush, Hummus, Labaneh were all perfect. Good consistency, and flavors. \nThe Falafel, one of my favorites, was so moist in the middle and perfectly crispy on the outside . The kibbe was very flavorful and stuffed perfectly . Unfortunately, they only give one In the sampler. I will definitely order a side of those next time. Vegetarian Grape Leaves were tasty. \nThey serve all the pita bread you can eat along with pickled veggies to enjoy everything with. I wanted to order more things, but I contained myself for a later date . I had plenty of leftovers to eat the next day. \nI want to come back, and try some meat items. I also read in some of the reviews that they dont excel in this area. I might have to try for myself , but I usually order vegetarian type items in middle eastern restaurants,  and not kebab anyways, so I'm good . I already have my next meal planned out here, and it definitely involves some of that fried Nabulsi cheese."", ""Petra is an amazing middle eastern restaurant with all the best food. \n\nTheir hummus is divine and garlicky!\nFalafel? No problem! \nLabaneh? Wonderful homemade yogurt!\nKibbe? Delicious with pine nuts!\n\nWe've never been disappointed and appreciate their service also."", 'Absolutely positively the best Mediterranean restaurant in the Tampa Bay area.  This is a Jordanian restaurant with a wide mix of foods available. I enjoy coming here because the service is good and the staff are always attentive. It is also clean and comfortable.\n\nI always order a hot tea with mint when I come here.  They use tea bags but they are using tea that is popular in the middle east.  They will refill your tea cup with hot water if you ask.  I wish they would brew their own tea though and this would be a great thing.  \n\nMy favorite appetizer is the Foule.  It is puree of fava beans, some garbanzos spiced with garlic, jalapeno, lemon, olive oil and parsley.  It is served warm and with pita bread.  I love that this place gives enough bread and you do not have to ask for more.  If you are running low they ask you if you would like more.  Great customer service.  Another appetizer I like is Mesabaha a puree of chickpeas and humus with humus, jalapeno, olive oil, parsley and garlic.  The Babaganoush is also good and it has a nice smokey flavor. \n\nTheir lentil soup is well seasoned and you can taste the flavor of cumin \n\nI usually get a sandwich because it is a smaller portion than a whole plate of food since I get an appetizer as well when I come and otherwise I would not be able to eat all the food.  I would recommend the Kufta Kabob sandwich (seasoned ground lamb patties), Chicken Shawarma with their amazing garlic sauce.  My all time favorite is the Falafel sandwich with tahini sauce.  I love that the falafel is not cool when I get it and the inside is a nice yellow color.  The taste is the best falafel in the greater bay area.']",0.0,0.0,0.0,1.0,0.0,1.0,30.0
9zaXFApfobvEKgfGt-NUxA,Rittenhouse Hardware,Philadelphia,PA,39.946921,-75.1747336,4.5,170,"Hardware Stores, Shopping, Home & Garden","['hardware stores', 'shopping', 'home & garden']",2.0,"['The staff at Rittenhouse Hardware is the BEST! On many occasions, my boyfriend and I have stopped in with an assortment of issues we are trying to resolve at home (mounting a tv into a wall that is backed with brick, etc) and they always have suggestions and product options that would do the trick.\n\nThe price point is not the cheapest option, but not the most expensive either. If you live in the neighborhood, the convenience factor is a huge pro when compared to the larger, chain options that require a car ride to get there.\n\nIn the early summertime they have a great selection of outdoor plants. I recommend snagging them when you see them, because I made the mistake of waiting and going back later and everything I had seen was gone! They seem to restock often though.', 'My boyfriend and I popped into Rittenhouse Hardware this morning to pick up a few supplies. Compared to the home improvement giants, the store was minuscule, but every square inch of space was taken up by gadgets and tools. \n\nAs one employee worked on making us key copies, another was available to tell us exactly where to find everything on our list. Both knew the merchandise inside and out, and we received helpful tips whenever we were stuck deciding between items. \n\nThe experience was quick, painless and dare I say, fun? I absolutely plan to visit this little shop on the regular for all my household ish.', 'This store is stocked as if it was in Diagonal Alley; not one inch of the wall/ceiling is wasted. I barely know the difference between a nail and a screw, but all the guys here don\'t care and are so kind and patient as I list off everything I need and say, ""I don\'t know"" and ""I\'m sorry"" between every item.  Although, I\'m sure they can go toe to toe with the most experienced handyman alike. COVID experience: Everyone has masks on the store, and they are monitoring how many customers enter. They\'ve expanded their hours slightly since the initial reopening, but I think they\'re still different than normal.']",0.0,0.0,1.0,0.0,0.0,1.0,30.0
IZ6vx85mSdC2zp0STFzTIw,LUVI Restaurant,New Orleans,LA,29.9163156,-90.1121792,4.5,161,"Asian Fusion, Restaurants, Chinese, Japanese, Shanghainese, Pan Asian, Noodles","['asian fusion', 'restaurants', 'chinese', 'japanese', 'shanghainese', 'pan asian', 'noodles']",2.0,"[""Cool restaurant with a cool vibe. Luvi (pronounced Lou - V). The restaurant is named after the owners two daughters Lulu and Violet. How cute is that?! I came here with my husband for New Year's Eve Dinner. We made reservations the night before. It was a four course dinner for the price of $65 per person and included a 20% gratuity. They offered two seatings, a 6:00 pm and an 8:00 pm seating. We went to the 6 pm seating. We arrived 30 min early as we Uber(ed) and didn't want to be late. They were nice enough to let us in but told us service didn't start until 6. That was nice of them. As 6 pm approached the restaurant started becoming packed as everyone started to arrive. The owner was also working the line with his staff. I love seeing this. He was super cool and friendly. We sat at the bar where he was working on cutting fresh fish. The staff was nice and the food was good.\n\nThe dinner on this day was from a pre-fixe menu. What I loved was that everything was served family style throughout the restaurant. Meaning they prepared everyone's dish at once and served each course to everyone at the same time. Although, everyone came with their respective guest and we didn't know one another it felt like a big family dinner. It was nice. \n\nThere was two options for each course and three for dessert. My husband and I ordered the opposite of one another for each course and shared so we could taste everything. We started with some edamame. It was light and yummy. We also had drinks as well. That were tasty. I had the Lady in Pink and my husband had an Old Fashion.  We had Tomato Roasted Garlic Soup and Steamed Egg Custard with Gulf Shrimp for course 1. We shared Raw Scottish Salmon and Sashimi Quality Tuna for course 2. We shared Seared Jumbo Scallops and Beef Short Rib for course 3. Last, we shared the Black Sesame Coconut Ice Cream and the Magnolia Black Tea Ice Cream. All four courses were amazing. The food was fresh and the quality of ingredients was good. This was my first time having raw salmon and I must say chef aced it! I was hesitate at first. However, it did not taste fishy at all. It had a good flavor and the texture was better than I thought. The ice cream was also really good. I thought by the name of the flavors it would be very odd. However, I was wrong. My husband and I devoured both scoops of ice cream within minutes. The appetizer and main course meals were also nice and flavorful. Overall, Luvi is a good place to dine. Good people, good food at an affordable price!"", ""My husband and I had a dinner with friends planned, and lucky for us they chose Luvi after having eaten there once before.  \n\nWe had a reservation, and thank goodness we did, because this super hip, adorable space is small and very popular.  We were seated as soon as we arrived and greeted by our amazing server, Noah. Our friends explained what turned out to be a great dining strategy and we went with it. We ordered one feed me per couple and then several small plates to share.\n\nThe feed me raw selections were all light and flavorful. I've never had flounder sashimi before and was blown away. \n\nOther dishes we ordered:\n\nDan Dan noodles - not to be missed\nCurried dumplings - my favorite menu item\nCrispy spring roll - delicious\nSmashed cucumbers - loved them \nChicken wings - get some\nTuna meatballs - my only regret of this meal\n\nI can't neglect to mention the Shinobu sidecar. This luscious little cocktail was a tricky character. It fooled me with it's sweet, sugary rim. This little lady turned out to be a brawny imposter. Kicked my lightweight butt. Not that I'm complaining, though, because It was unctuous. \n\nThat was my visit. I'll be back."", 'Wow!!! The special of the night was a pompano sashimi. AMAZING!\n\nWe arrived at 6:30 and the restaurant was filling up so we opted for the sushi bar. I would recommend dining with just one friend OR coming early. There was a party of 6 and a party of 5 when we arrived plus all the small tables so they were slammed.\n\nEven so our mostly raw dinner came out quickly. Besides the amazing special, our group of three had the Snow White, the Million Dollar Baby, the Under the Sea, the Dark Forest and smashed cucumbers plus five scented edamame. My other favorites were the Dark Forest (mushrooms and tofu) which came with rice and the Million Dollar Baby.  The cucumbers and edamame sides were delicious. We also had a beer, the mojito and a senseition. I had the senseition and the ginger/lime was strong but it was tasty. My friend loved her mojito and we just wished our waiter had actually checked back at some point to see if we would have liked more drinks. Oh well.\n\nWill definitely be back soon!']",0.0,0.0,0.0,1.0,0.0,1.0,30.0
uvQQlr5ye4ReQTxuyB7kCA,Poseidon,New Orleans,LA,29.934332128,-90.0799834267,4.0,198,"Nightlife, Sushi Bars, Karaoke, Restaurants, Seafood","['nightlife', 'sushi bars', 'karaoke', 'restaurants', 'seafood']",2.0,"['Had a quick lunch here on a weekday and there were about three tables seated and one person working as bartender/hostess/server/to go person. I give her tons of credit because she was super busy but always had a smile on her face!\n\nLunch was served fairly quick but the food was A-ok. Nothing horrible, nothing mind blowing. Just a meal that held us over.\n\nThey do have karaoke rooms available to rent for outings so may come back and give that a shot. Their lunch specials are very well priced though!', ""This is a quaint new wonder on a St. Charles. The hubby and I had a date here the other day and had a PHENOM time. I want to go back with a group and rent the karaoke room. How cool!?!? \n\nThe chargrilled oysters were FAB! The bartender made great specialty cocktails and it was empty. Hopefully the business picks up soon. I really don't like driving around for parking. Life SUCKS! If I get to the point of driving around for FREE parking for more than 10 minutes, I would go SOMEWHERE with parking like Waffle House. Parking all over the place there...."", 'The front of house was excellent and all were very friendly and took great care of me.  The sushi menu wasn\'t very inspiring and the three rolls I had were small with little fish and rather mediocre in flavor.  The only item that seemed different from other sushi options in the area is they offered ""Scottish salmon"" which I\'m not sure if it really is from Scotland or just how they describe it as it tasted like all other salmon I\'ve had.  This might be the only sushi restaurant in the area to only have a regular bar and not even have a sushi bar.  I think they might want to give up on the sushi idea and focus on other seafood dishes.  This would be on the bottom of my list for sushi in the area and while it\'s not bad it just isn\'t as good as the other options.  The lagniappe grilled oyster I was given was the best thing I ate and it was well executed.']",0.4,0.0,0.0,0.6,0.0,1.0,30.0
0hCrds3sgFAYzsZolg3jcg,Total Wine & More,Tampa,FL,27.9582619,-82.506304,4.0,158,"Head Shops, Beer, Wine & Spirits, Shopping, Tobacco Shops, Flowers & Gifts, Food, Grocery","['head shops', 'beer', 'wine & spirits', 'shopping', 'tobacco shops', 'flowers & gifts', 'food', 'grocery']",2.0,"[""I may be a local type of guy when it comes to most things in my life I shop, but this chain has my admiration. I have never written lower than a 4 stars at the half dozen or so stores I've visited. This was my first time at this Tampa store located four miles from the airport. \n\nRight off the plane and practically to Total Wine prior to closing on a weekday evening. I only needed one bottle of wine, but it needed to be a great one and I planned on being picky. However I also had little time. \n\nWhat many customers may not know is the secret behind the staff knowing how to make recommendations. The receive a case of wine and beer a month to try, write notes and then make recommendations to customers. Throughout the store you will see this on shelves with the face of a staff member. This is legit if you ever wondered. I went right to work and asked a staff member to help me with a high end NAPA Cabernet that would be similar to a Caymus, but not priced at $80. \n\nThe staff discussed options and ultimately called the manager Doug to come over. After around 10 minutes of deciding on three choices I settled on a hard to keep in stock 2013 Baldacci Fraternity. It's a bold red blend with cherry and tobacco flavors. The maker even designed sediment to be in the pour like an old aged wine would be. The bottle was taken to a group dinner in St. Petersburg. I actually had this wine maker before and was excited. The wine proved to be marvelous at the $44 price point and opened beautifully in the glass. \n\nI will continue to shop Total Wine for the selection, price and more importantly the knowledge that staff have about products. Thank you Doug."", ""I have a lot to say about this Total Wine. I kinda think it needs 3 seperate reviews. \n\nReview Number 1:\n5 Stars for the Total Wine as a whole. It's clean, bright, and well staffed. The parking is ample, and there are multiple curbside pick up spots. I visited at 10pm on a Friday night and you would have thought it was the hottest night club in town. It was very busy. But since the store is so big you don't feel crowded. And multiple registers were open so nobody was waiting in lines to pay. \n\nReview Number 2: \n5 Stars for the online ordering, in store pick up. While I was frustrated initially that I couldn't order both of my items online for pick up (even though they were both in store, 1 just wasn't available for online pick up?? I still don't really know how this works) I was so pleased with process when I picked up. The gentleman was very busy! He was on the phone, processing orders, looking at inventory, and he still was able to help me all at the same time. AND he laughed at my joke and managed to stay friendly. This is the best Total Wine in store pick up service I have ever experienced. \n\nReview Number 3:\n5 Stars fro Caruso. This guy knows his stuff. It was the first time in my life that I have ever had such incredible service at a store. When I think about describing the interaction it completely sounds like we were sitting at a bar hanging out with the coolest bartender in town. But alas...we were standing in the aisle of a warehouse wine store. Caruso went out of his way, to engage us. Not because we asked, simply because he could tell we were chatty folks. I still can't believe that. As someone who managed retail the idea of an employee STOPPING their task, to engage with a customer would have made me soooo soo soooo proud. That is not service you can teach or coach, that is authentic and innate. This dude likes wine and likes his job and likes people. And I really like that. I can't believe I have to go all the way to Tampa to go to Total Wine now but I can't see myself going to another one ever again.  I hope he sees this because I want him to know he is awesome but also I don't because I want to play it ~cool~. My husband and I would very much like to be friends with him now."", 'This is my go to wine store. It is located off interstate 275 and easy for me to pick up a bottle or two. Especially they have coupon send to me for discounts. The only negative thing is the left turn off Dale Mabry to plaza alway has a line for the car to turn into due to busy plaza. \n\nI can said that I am wine person but specific way. I like the Pinot noir particularly. Especially the Russian River Valley (RRV) Pinot Noir is my region. Not all year grape is good but most Year is above average in that region. I always try every Pinot Noir. I like Lost Canyon, La Crema, River Road Stephanie, Deloach - roughly $20 to $40 a bottle. The total wine has this option and many other too. \n\nThe check out alway easy. If you have to many bottles, ask for box with slot to carry so it do not damage during transfer.']",0.0,0.0,0.5,0.5,0.0,1.0,30.0
UUpwoAAZcJyUWOqp81_3mA,Cajun Encounters Tour Company,New Orleans,LA,29.9591561,-90.0609009,4.5,1210,"Transportation, Boat Tours, Bus Tours, Tours, Walking Tours, Hotels & Travel, Historical Tours","['transportation', 'boat tours', 'bus tours', 'tours', 'walking tours', 'hotels & travel', 'historical tours']",,"[""Five stars for the well-preserved wet lands we traversed during the swamp tour.  No stars for our tour guide, who shall only be called Captain J (you know who you are).\n\nDuring the Honey Island Swamp Tour we did as a group, all we saw were a couple of raccoons and birds.  It was like Netflix mailed me the DVD for Finding Nemo instead of The Babadook.  Where were the gators?  Or snakes?  Or wild boars and black bears?  I understand that nature doesn't perform on demand, but the two other boats in our group had excellent gator and snake sightings.\n\nBack to Captain J.  His haughty humor notwithstanding, he seemed well-informed about the flora and fauna around us ... but think spiders, not snakes.  It was just that he chose to not make an effort.  We certainly did our part in taking a one-hour bus ride from our hotel.  And had justifiably high expectations.  Don't be misled by the pictures on their web site ... especially if Captain J is in command of your boat.  Now someone please feed me to the gators so the rest of my group can witness a modicum of excitement!"", ""Big Fan! I will definitely do this again if I am in Nu O'leans! \n\nI had the pleasure of being in assigned to the boat of Captain Greg and his humor. Very personable fella, I had no idea what to expect form the tour, I just wanted to see the swamp. One of my friends told me the its too cold for the Gators, so I probably won't see any. Well, Captain Greg's ever so keen eyes ended up spotting a baby Gator or maybe it was just a really tiny Gator...either way he had to point it out to everybody...better than nothing. \n\nWe did however end up seeing Oreo...well I won't ruin it for you, but you can probably figure out who Oreo is from my pics or videos. We also saw a Racoon and a bunch of turtles. I got to learn a decent amount about the river, Katrina, Spanish Moss, Crawfish, Snakes and more. Good amount of interesting information.\n\nJust a tip...If you are last to board the boat, you will be sitting in the front facing the wind...not that much fun in the middle of winter. Oh yeah, bring a jacket if you are doing this in winter, a waterproof one is preferable. Tis definitely a bit chilly out there..."", 'Most of our vacation in New Orleans this summer was rainy for some part of every day. But that was not going to stop us!!! On a day that started off like it was going to be a complete wash with dark threatening clouds rolling in, we were hoping a Swamp Tour 30 minutes outside the city would save the day. Met a vendor while walking down Canal Street near Harrah\'s and he suggested Cajun Encounters. He recommended we drive to the location ourselves to save money since we had our own car, so we did. \n\nGETTING THERE -\nQuestioning the intelligence of our decision as we drove through a storm while exiting the city, we were delighted to find clear skies just a few miles after hitting the road. A quick prayer for a good day seemed to be answered as those dark clouds decided not to follow us... which made for a beautiful day in Slidell, LA.\n\nWell off the main highway you will find them near an old mechanical bridge. Once inside, you\'ll may find a small line to pay for your tour. You\'ll then receive a colored rubber bracelet indicating your tour group. We were very fortunate to have Captain Mike, a down to earth born and bred Cajun who really knew those swamps.\n\nTHE TOUR -\nThe first half of the tour was quite boring as Captain Mike went  over a little history of the Bayou and drove high speed thu the more open areas of the swamp. IF YOU ARE LOOKING TO SEE GATORS, this will be a hit or miss experience. We saw a few, but they were reclusive and didn\'t seem to be interested in the hot dogs Capt\'n Mike was beating on the water to coerce their attention.\n\nBut then we turned down a narrow heavily tree\'d area where you could feel branches scraping the bottom of the boat. Wife was totally paranoid we would get shipwrecked or something and Capt\'n Mike didn\'t help as he side swiped a few large trees... lol!!! You should have seen her face.\n\nTHE BEST PART -\nWell, we came to rest in a small cove and Mike pulls out Bryan, a little one foot alligator and my kids go nuts!!!! Normally well behaved children, I politely had to apologize to several people after Mike asked ""who wants to hold Bryan"". We were at the front of the boat you see, and Capt\'n Mike and Bryan were at the rear. If any of the passengers from our tour are reading this, I sincerely hope your feet are feeling better after being trampled by our overexcited boys!\n\nBryan was a big hit, and the boys enthusiasm gave several more people courage to hold the little fella, including my wife. But the big prize was yet to come. Mike spotted a HUGE gator who was not shy at all. For this gator he used a stick to dangle the hot dog and what came next drew lots of Oooo\'s and Aaaaaahhhh\'s. This gator came a clean 4 feet out of the water to grab this hot dog and we were amazed. It was just what we were hoping to see!!! Saw some other stuff on the boat ride back after that encounter but didn\'t care. That huge gator and little Bryan were all we talked about for a few hours. Hopefully your experience will be as good.']",0.0,0.0,0.0,0.0,1.0,1.0,
j5fzB-R9kbynYUEFiw8Bkg,Infinity Health & Wellness Center,Philadelphia,PA,40.0078745,-75.1860145,4.5,73,"Rehabilitation Center, Chiropractors, Colonics, Reproductive Health Services, Physical Therapy, Medical Centers, Reflexology, Medical Spas, Massage, Weight Loss Centers, Health & Medical, Waxing, Beauty & Spas, Hair Removal","['rehabilitation center', 'chiropractors', 'colonics', 'reproductive health services', 'physical therapy', 'medical centers', 'reflexology', 'medical spas', 'massage', 'weight loss centers', 'health & medical', 'waxing', 'beauty & spas', 'hair removal']",2.0,"[""I'd always heard about the benefits of colonics, but Cheryl has sold me as a true believer! I was feeling absolutely horrible after a month of partying HARD for my birthday and decided to try a colonic at Infinity. The place is warm and inviting and Cheryl and her mother are true professionals. They made me feel so comfortable and explained the process fully. I've gone about 5 times so far and plan to continue. Currently, they are offering 45-minute colonic sessions at a discounted rate of $55, in response to the economy, which is certainly a plus!. They also offer a plethora of other services which I think I may try one day as well (reflexology, gall bladder cleanses etc.) Please give Infinity a try. I am sure you will enjoy it!"", 'Ms. Cheryl is very nice, but matter-of-fact. Hop your ass up on the table, chop-chop. Maybe it\'s because she was managing a steady flow of clients, (who knew so many women would be getting a colonic on a Thursday afternooon?) but I feel I got more information about the procedure during my ""extensive"" Youtube research.\n\nBesides being very busy, I think Ms. Cheryl is over it. It\'s just poop.  She\'s not going to be holding anyone\'s hand and talking you into it, lol.\n\nFYI, you will be left alone in the room. On youtube there\'s always techs with the patient massaging the belly and exclaiming: ""Oh there\'s mucoid plaque!"" Not here. 1-2 minutes of verbal instruction and you\'re on the table alone. It\'s an awkward experience, but so worth it.', 'Great place to have colonics done. This was my very first time having something like this done and i must admit i was very nervous and a little uneasy but rest assured i was politely greeted as i entered the door. I was sat down in the waiting area which was full of magazines and a wide variety of to choose from to read if u like while having your procedure done. The colon specialist came and greeted me and gave me an extensive and very reassuring informative lecture of what the procedure consisted of. After that i was highly confident and put at ease of any anxieties i had. She even allowed my husband to enter the private room where i was to be treated to highten his comfort level. I am beyond pleased with my results and experience and recommend that any and everyone go and have this done and be sure to mention that I sent ya!!!! :)']",0.0,0.0,0.0,0.0,1.0,1.0,30.0
